OWNER_CIK,OWNER_NAME,Weighted_Return_6M,Weighted_Return_1Y,Weighted_Return_18M,Weighted_SP500_6M,Weighted_SP500_1Y,Weighted_SP500_18M,Weighted_Sector_6M,Weighted_Sector_1Y,Weighted_Sector_18M,Return_vs_SP500_6M,Return_vs_SP500_1Y,Return_vs_SP500_18M,Return_vs_Sector_6M,Return_vs_Sector_1Y,Return_vs_Sector_18M,Pct_Positive_vs_SP500_6M,Pct_Positive_vs_SP500_1Y,Pct_Positive_vs_Sector_6M,Transaction_Count,Min_Transaction_Value,Avg_Transaction_Value,Total_Transaction_Value,Avg_Days_Between_Transactions,Number_of_Companies,Earliest_Transaction_Year,Most_Recent_Transaction_Year,Unique_Transaction_Years,Most_Common_Company,Most_Active_Sector,Most_Common_Company_Cap_Category,0
1649477,Davila Marco A.,1.5921750515066324,1.6458687113700257,1.8838074311637962,0.011304158082227928,0.005978118561670947,0.09271772335610112,-0.001956237123341892,-0.001304158082227929,0.07217505150663242,1.5808708934244045,1.6398905928083547,1.791089707807695,1.5941312886299743,1.6471728694522536,1.8116323796571638,1.0,1.0,1.0,2.0,34539.75,36949.125,73898.25,836.0,1.0,2015.0,2018.0,2.0,PCAR,Industrials,Large Cap,
1649570,Guilfoyle James D,-0.08,0.45,0.26,0.25,0.41,0.65,0.33,0.58,0.75,-0.33,0.040000000000000036,-0.39,-0.41000000000000003,-0.12999999999999995,-0.49,0.0,1.0,0.0,1.0,19793.4,19793.4,19793.4,0.0,1.0,2020.0,2020.0,1.0,LYB,Materials,Large Cap,
1649634,Smith Andrea B,0.0,0.31,0.05,-0.1,-0.03,-0.04,-0.03,0.0,-0.08,0.1,0.33999999999999997,0.09,0.03,0.31,0.13,1.0,1.0,1.0,1.0,247810.8,247810.8,247810.8,0.0,1.0,2022.0,2022.0,1.0,HCA,Health Care,Large Cap,
1649773,Schapiro Richard M,0.03,0.07,0.02,0.16,0.24,0.3,0.14,0.12,0.21,-0.13,-0.16999999999999998,-0.27999999999999997,-0.11000000000000001,-0.04999999999999999,-0.19,0.0,0.0,0.0,1.0,56000.0,56000.0,56000.0,0.0,1.0,2016.0,2016.0,1.0,MOH,Health Care,Large Cap,
1649956,Durham Mikel A.,-0.048913063116286154,-0.2378261262325723,-0.22,0.06434774753485539,0.15108693688371383,0.11,-0.026739189348858453,-0.04,-0.02,-0.11326081065114155,-0.38891306311628615,-0.33,-0.0221738737674277,-0.19782612623257229,-0.2,0.0,0.0,0.0,2.0,20081.91,92378.455,184756.91,3.0,1.0,2017.0,2017.0,1.0,TSN,Consumer Staples,Large Cap,
1650649,FIELD JOHN DOUGLAS,0.07,0.01,0.01,0.16,0.0,0.0,0.05,0.0,0.0,-0.09,0.01,0.01,0.020000000000000004,0.01,0.01,0.0,0.0,1.0,1.0,2011100.0,2011100.0,2011100.0,0.0,1.0,2023.0,2023.0,1.0,F,Consumer Discretionary,Large Cap,
1651056,Schuck Nicolas G,0.11,0.15,-0.08,0.07,0.25,0.0,0.06,0.19,0.0,0.039999999999999994,-0.1,-0.08,0.05,-0.04000000000000001,-0.08,1.0,0.0,1.0,1.0,2243.53,2243.53,2243.53,0.0,1.0,2023.0,2023.0,1.0,HII,Industrials,Mid Cap,
1651857,Galbut Russell W,0.06991735537190083,-0.05008264462809917,-0.05008264462809917,0.0,0.04,0.14,-0.01,0.06,0.2,0.06991735537190083,-0.09008264462809917,-0.19008264462809918,0.07991735537190083,-0.11008264462809916,-0.2500826446280992,1.0,0.0,1.0,2.0,750000.0,756250.0,1512500.0,0.0,1.0,2022.0,2022.0,1.0,NCLH,Consumer Discretionary,Large Cap,
1652044,Alphabet Inc.,0.45,1.74,4.17,0.09,0.05,0.27,0.16,0.31,0.64,0.36,1.69,3.9,0.29000000000000004,1.43,3.53,1.0,1.0,1.0,1.0,4760000.0,4760000.0,4760000.0,0.0,1.0,2019.0,2019.0,1.0,CRWD,Information Technology,Large Cap,
1653427,Shukla Saumil P,-0.1795483988226395,-0.166506579665462,-0.15733484216494908,0.05492508091155226,0.10015864993960188,0.16993983114443098,0.0523508998746849,0.06887031839802685,0.09825529092024607,-0.23447347973419178,-0.2666652296050639,-0.3272746733093801,-0.2318992986973244,-0.23537689806348885,-0.2555901330851952,0.0,0.0,0.0,16.0,3262.77,3762.0168750000003,60192.270000000004,91.0,1.0,2015.0,2019.0,5.0,ED,Utilities,Large Cap,
1653466,Spence Timothy,-0.18999999999999997,-0.30944041835068015,0.1,0.10999999999999999,0.12999999999999998,0.32,0.04,0.0,0.25999999999999995,-0.29999999999999993,-0.43944041835068015,-0.22,-0.22999999999999998,-0.30944041835068015,-0.15999999999999995,0.0,0.0,0.0,18.0,2717.4,13927.815555555557,250700.68000000002,0.0,1.0,2022.0,2022.0,1.0,FITB,Financials,Large Cap,
1653795,Cardenas Ricardo,0.5,1.2,1.24,0.23,0.49,0.62,0.37,0.56,0.68,0.27,0.71,0.62,0.13,0.6399999999999999,0.5599999999999999,1.0,1.0,1.0,1.0,174973.5,174973.5,174973.5,0.0,1.0,2020.0,2020.0,1.0,DRI,Consumer Discretionary,Large Cap,
1656242,LORES ENRIQUE,-0.2601598880173761,-0.19832229519553995,-0.14403904948248375,-0.02770636088098908,0.026178328991541287,0.0815020533551083,0.007617363482577924,0.05152568356142995,0.08016659681449183,-0.23245352713638703,-0.22450062418708125,-0.22554110283759204,-0.267777251499954,-0.2498479787569699,-0.2242056462969756,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,96943.0,267708.2,803124.6,350.0,2.0,2020.0,2022.0,3.0,PYPL,Financials,Large Cap,
1656460,Wynn Family Limited Partnership,0.5275903100785807,0.4965401829697446,1.1535591313753828,0.1669400531932424,0.22059555507399853,0.32694005319324243,0.14976831551137607,0.1905726400869526,0.28976831551137605,0.3606502568853383,0.2759446278957461,0.8266190781821403,0.37782199456720467,0.30596754288279204,0.8637908158640067,1.0,1.0,1.0,15.0,374638.36,3127140.3233333332,46907104.85,1.0,1.0,2016.0,2016.0,1.0,WYNN,Consumer Discretionary,Large Cap,
1656609,Grossi Richard A.,-0.25,-0.23,0.0,0.0,0.02,0.14,-0.03,0.0,0.19,-0.25,-0.25,-0.14,-0.22,-0.23,-0.19,0.0,0.0,0.0,1.0,75216.0,75216.0,75216.0,0.0,1.0,2015.0,2015.0,1.0,MTB,Financials,Large Cap,
1656712,MODOFF BRIAN,0.1,-0.03,-0.03,0.12,0.18,0.27,0.12,0.25,0.44,-0.01999999999999999,-0.21,-0.30000000000000004,-0.01999999999999999,-0.28,-0.47,0.0,0.0,0.0,1.0,111900.0,111900.0,111900.0,0.0,1.0,2016.0,2016.0,1.0,QCOM,Information Technology,Large Cap,
1657175,Inglis John C,-0.2002885823057986,-0.11228337171660308,0.09637534829232505,0.05799214064011878,0.08415741327328155,0.20047494076183586,0.04591867067832629,0.01992382909621629,0.1282860030968536,-0.25828072294591736,-0.19644078498988463,-0.10409959246951081,-0.24620725298412488,-0.13220720081281936,-0.03191065480452854,0.0,0.0,0.0,3.0,49682.01,83570.84333333334,250712.53000000003,1285.0,3.0,2017.0,2024.0,3.0,AIG,Financials,Large Cap,
1658460,McKelvey James Morgan Jr.,0.3,0.48,0.55,0.19,0.0,0.0,0.23,0.0,0.0,0.10999999999999999,0.48,0.55,0.06999999999999998,0.48,0.55,1.0,0.0,1.0,1.0,684000.0,684000.0,684000.0,0.0,1.0,2023.0,2023.0,1.0,EMR,Industrials,Large Cap,
1658470,Henry Alyssa,-0.34,-0.19,-0.24,0.01,0.18,0.36,0.15,0.39,0.59,-0.35000000000000003,-0.37,-0.6,-0.49,-0.5800000000000001,-0.83,0.0,0.0,0.0,1.0,999152.0,999152.0,999152.0,0.0,1.0,2020.0,2020.0,1.0,INTC,Information Technology,Large Cap,
1658484,Seymon Pamela,7074.44,9180.16,9759.1,-0.02,0.05,0.14,0.13,0.07,0.06,7074.46,9180.11,9758.960000000001,7074.3099999999995,9180.09,9759.04,1.0,1.0,1.0,1.0,120000.0,120000.0,120000.0,0.0,1.0,2015.0,2015.0,1.0,MTCH,Communication Services,Mid Cap,
1658502,Swidler Gary,7074.44,9180.16,9759.1,-0.02,0.05,0.14,0.13,0.07,0.06,7074.46,9180.11,9758.960000000001,7074.3099999999995,9180.09,9759.04,1.0,1.0,1.0,1.0,48000.0,48000.0,48000.0,0.0,1.0,2015.0,2015.0,1.0,MTCH,Communication Services,Mid Cap,
1658732,Richie Laurel,0.14045466631215103,0.2530045200744483,0.5054772666843925,0.13009306035628823,0.22612071257644242,0.30782238766285563,0.10449614464238234,0.25810954533368785,0.3097181600638128,0.010361605955862802,0.02688380749800587,0.1976548790215369,0.03595852166976869,-0.0051050252592395595,0.19575910662057971,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,15100.0,25073.333333333332,75220.0,442.0,1.0,2017.0,2020.0,3.0,SYF,Financials,Large Cap,
1659018,Liberatore Michael,-0.01,0.19,0.03,0.17,0.32999999999999996,0.26,0.22999999999999998,0.31,0.26,-0.18000000000000002,-0.13999999999999996,-0.23,-0.24,-0.12,-0.23,0.0,0.0,0.0,2.0,3363.0,4370.3,8740.6,0.0,1.0,2020.0,2020.0,1.0,BR,Industrials,Large Cap,
1659266,Simon Kenneth Jay,-0.14844749055222833,0.026525837867541143,-0.010722683906276296,0.09098772557972262,0.18742506445134935,0.25128746777432537,0.03583785448242126,0.11197545115944524,0.02871253222567466,-0.23943521613195096,-0.1608992265838082,-0.26201015168060166,-0.1842853450346496,-0.08544961329190409,-0.03943521613195095,0.0,0.0,0.0,3.0,4858.15,38288.57,114865.70999999999,96.0,1.0,2016.0,2016.0,1.0,CCI,Real Estate,Large Cap,
1659625,Gosebruch Henry O,0.02,0.21,0.33,0.09,0.07,0.27,0.12,0.15,0.29,-0.06999999999999999,0.13999999999999999,0.06,-0.09999999999999999,0.06,0.040000000000000036,0.0,1.0,0.0,1.0,2018400.0,2018400.0,2018400.0,0.0,1.0,2019.0,2019.0,1.0,ABBV,Health Care,Mega Cap,
1660311,Kelligrew James B,0.06728367522388501,0.24569851103818363,0.41912752567718276,0.060592663149191796,0.2130711477985453,0.07442241540269252,0.04110108707768213,0.22316546172947446,0.055950428871455654,0.006691012074693213,0.03262736323963833,0.34470511027449025,0.026182588146202876,0.02253304930870917,0.3631770968057271,0.746031746031746,0.746031746031746,0.746031746031746,63.0,37.18,12361.771904761903,778791.6299999999,39.0,1.0,2016.0,2023.0,8.0,USB,Financials,Large Cap,
1660432,Cain James P,-0.14,-0.15,-0.14,0.08,0.12,0.13,0.04,-0.02,0.05,-0.22000000000000003,-0.27,-0.27,-0.18000000000000002,-0.13,-0.19,0.0,0.0,0.0,1.0,11939.0,11939.0,11939.0,0.0,1.0,2017.0,2017.0,1.0,ARE,Real Estate,Large Cap,
1661038,Dierker Richard A,0.004725138623042737,0.18956765297873499,0.2823162667483076,0.05362569311521369,0.13252624760738463,0.17142680209955558,0.005602217968683772,0.07417541586912821,0.022198891015658112,-0.04890055449217095,0.05704140537135036,0.11088946464875205,-0.0008770793456410351,0.11539223710960678,0.2601173757326495,0.0,0.5,0.5,2.0,44820.0,47427.18,94854.36,351.0,1.0,2016.0,2017.0,2.0,CHD,Consumer Staples,Large Cap,
1661379,GOODMAN STACEY,0.13,0.09,0.13,0.14,0.23,0.11,0.32,0.31,0.2,-0.010000000000000009,-0.14,0.020000000000000004,-0.19,-0.22,-0.07,0.0,0.0,0.0,1.0,22761.2,22761.2,22761.2,0.0,1.0,2020.0,2020.0,1.0,PRU,Financials,Large Cap,
1661712,Pitoniak Edward Baltazar,-0.19036973206585628,-0.11261015295546638,-0.023399852118355643,0.09099224669677414,0.12344467786821202,0.27905257905308223,0.005574984240401322,0.0034982395375134402,0.17374875775225493,-0.2813619787626304,-0.2360548308236784,-0.3024524311714379,-0.1959447163062576,-0.11610839249297981,-0.19714860987061056,0.0,0.0,0.0,3.0,323608.0,476958.0,1430874.0,380.0,1.0,2018.0,2020.0,3.0,VICI,Real Estate,Large Cap,
1661832,Bomhard Britta,0.04425612574920456,-0.050069039918522705,-0.0031091297393831003,0.0983786187622078,0.18736525548858765,0.2477706007980357,0.09101336327362014,0.09121603592834417,-0.014730510977175313,-0.05412249301300324,-0.23743429540711036,-0.2508797305374188,-0.04675723752441558,-0.14128507584686686,0.011621381237792213,0.5,0.5,0.5,2.0,3717.48,91711.43500000001,183422.87000000002,541.0,1.0,2016.0,2018.0,2.0,CHD,Consumer Staples,Large Cap,
1661849,Wells Jason P.,0.04167745732783991,0.1483225426721601,0.1816774573278399,0.16167745732783992,-0.023602118893466747,-0.047204237786933494,0.08919364331959977,0.03776339022954679,0.0,-0.12000000000000001,0.17192466156562686,0.2288816951147734,-0.04751618599175986,0.11055915244261331,0.1816774573278399,0.0,0.5,0.0,2.0,240600.0,254850.0,509700.0,912.0,1.0,2021.0,2023.0,2.0,CNP,Utilities,Large Cap,
1662190,Wallace Mark Kenneth,299000000000000.0,319000000000000.0,376000000000000.0,0.2,0.39,0.53,0.29,0.51,0.54,298999999999999.8,318999999999999.6,375999999999999.5,298999999999999.7,318999999999999.5,375999999999999.44,1.0,1.0,1.0,1.0,20214.48,20214.48,20214.48,0.0,1.0,2020.0,2020.0,1.0,CSX,Industrials,Large Cap,
1662823,DERKSEN BRIAN L,-0.06883297277135397,0.26774583432233556,0.6321070835170052,0.12634993726899732,0.27082558068563284,0.26702467871554036,0.05961955850937574,0.20686779017327317,0.1569515038486318,-0.1951829100403513,-0.0030797463632972755,0.3650824048014648,-0.1284525312807297,0.060878044149062394,0.4751555796683734,0.2,0.4,0.2,5.0,54594.0,147455.0,737275.0,664.0,1.0,2016.0,2023.0,5.0,OKE,Energy,Large Cap,
1662995,Scott Stuart Lockard,0.011271102922272687,0.1772709743765533,0.2590677007455652,0.0672919701773931,0.14731973605278947,0.2119436541263176,0.059723412460365076,0.13004940440483334,0.16905634587368243,-0.05602086725512042,0.029951238323763812,0.04712404661924757,-0.04845230953809239,0.047221569971719946,0.09001135487188275,0.5,0.5,0.25,4.0,1131.7,1166.8999999999999,4667.599999999999,91.0,1.0,2016.0,2017.0,2.0,JBHT,Industrials,Large Cap,
1663049,McDonnough Clinton D,-0.25327712792434043,-0.14384706321553012,-0.1642558486809358,0.0849558237929318,0.1533107267297163,0.23843267794922848,-0.03915131906421105,0.014002613240418117,0.018514808362369337,-0.33823295171727225,-0.29715778994524644,-0.4026885266301643,-0.21412580886012939,-0.15784967645594825,-0.18277065704330514,0.0,0.0,0.0,4.0,70180.0,80360.0,321440.0,165.0,1.0,2016.0,2017.0,2.0,UDR,Real Estate,Large Cap,
1663286,Biesterfeld Robert C Jr,-0.11879118880801268,-0.0887315419345727,0.06419290640778445,0.028600017126460264,0.054202304795963746,0.27708635322574937,-0.02990839860675044,-0.10298833106877751,0.1527708439003231,-0.14739120593447294,-0.14293384673053644,-0.2128934468179649,-0.08888279020126223,0.01425678913420482,-0.08857793749253866,0.3333333333333333,0.0,0.6666666666666666,3.0,24860.1,58272.40333333333,174817.21,135.0,1.0,2019.0,2020.0,2.0,CHRW,Industrials,Large Cap,
1664542,COSTELLO ELLEN,-0.15806695623254827,-0.012884792699913022,-0.0936219689234371,0.08197880476770114,0.1645168026994179,0.22660245709059626,0.06054494218802694,0.1874469780550851,0.12990532746416705,-0.2400457610002494,-0.17740159539933092,-0.32022442601403334,-0.2186118984205752,-0.2003317707549981,-0.22352729638760416,0.0,0.1,0.0,10.0,4049.0,42818.12,428181.2,123.0,1.0,2016.0,2019.0,3.0,C,Financials,Large Cap,
1664676,Tyler Jason J.,0.28893827666561217,0.6011728458320152,0.7311728458320153,0.1844691383328061,0.0,0.0,0.27,0.0,0.0,0.10446913833280608,0.6011728458320152,0.7311728458320153,0.018938276665612153,0.6011728458320152,0.7311728458320153,1.0,0.0,1.0,2.0,25076.0,56109.25,112218.5,1.0,1.0,2023.0,2023.0,1.0,NTRS,Financials,Large Cap,
1665229,Todaro Michael J.,-0.042524407425822336,-0.3840195259406579,-0.13000000000000003,0.1629902370296711,0.1629902370296711,0.3544853555445066,0.16448535554450663,-0.07252440742582235,0.20149511851483556,-0.20551464445549344,-0.547009762970329,-0.48448535554450667,-0.20700976297032897,-0.3114951185148356,-0.3314951185148356,0.0,0.0,0.0,2.0,26940.24,90093.995,180187.99,4.0,1.0,2019.0,2019.0,1.0,MTB,Financials,Large Cap,
1665428,Conger Harry M. IV,0.13,-0.17,-0.23,0.11,0.16,0.11,0.1,0.08,0.0,0.020000000000000004,-0.33,-0.34,0.03,-0.25,-0.23,1.0,0.0,1.0,1.0,551021.4,551021.4,551021.4,0.0,1.0,2017.0,2017.0,1.0,FCX,Materials,Large Cap,
1665490,Marks Judith Fran,-0.03,0.14,0.11,0.18,0.25,0.32,0.17,0.28,0.34,-0.21,-0.10999999999999999,-0.21000000000000002,-0.2,-0.14,-0.23000000000000004,0.0,0.0,0.0,1.0,90280.0,90280.0,90280.0,0.0,1.0,2016.0,2016.0,1.0,HUBB,Industrials,Large Cap,
1665678,Alpuche Charles,0.19001675041876048,0.8205192629815745,1.2136013400335008,0.08737018425460638,0.17,0.18577889447236184,0.09051926298157455,0.18420435510887773,0.18840871021775546,0.1026465661641541,0.6505192629815745,1.027822445561139,0.09949748743718594,0.6363149078726968,1.0251926298157454,1.0,1.0,0.5,2.0,145200.0,197010.0,394020.0,271.0,1.0,2016.0,2017.0,2.0,PODD,Health Care,Large Cap,
1665741,Accel Leaders Fund L.P.,0.45,1.7400000000000002,4.17,0.09,0.05,0.27,0.16,0.31,0.64,0.36,1.6900000000000002,3.9,0.29000000000000004,1.4300000000000002,3.53,1.0,1.0,1.0,2.0,1007760.0,11050000.0,22100000.0,0.0,1.0,2019.0,2019.0,1.0,CRWD,Information Technology,Large Cap,
1665742,Accel Leaders Fund Associates L.L.C.,0.45,1.7400000000000002,4.17,0.09,0.05,0.27,0.16,0.31,0.64,0.36,1.6900000000000002,3.9,0.29000000000000004,1.4300000000000002,3.53,1.0,1.0,1.0,2.0,1007760.0,11050000.0,22100000.0,0.0,1.0,2019.0,2019.0,1.0,CRWD,Information Technology,Large Cap,
1666801,Lindsay T. Robin,0.42,0.63,0.58,0.1,0.14,0.23,0.08,0.12,0.28,0.31999999999999995,0.49,0.35,0.33999999999999997,0.51,0.29999999999999993,1.0,1.0,1.0,1.0,430800.0,430800.0,430800.0,0.0,1.0,2016.0,2016.0,1.0,NCLH,Consumer Discretionary,Large Cap,
1667348,BALCAEN FILIP,-0.08499918261351333,0.10921832947966097,-0.03114949648203997,0.08657163764045736,0.1938590809840922,0.24855578281433657,0.14929801397495437,0.23556954007468583,0.29737677374707455,-0.1715708202539707,-0.08464075150443125,-0.27970527929637656,-0.2342971965884677,-0.12635121059502485,-0.3285262702291145,0.46153846153846156,0.15384615384615385,0.46153846153846156,26.0,987840.0,5275832.548076923,137171646.25,27.0,1.0,2018.0,2020.0,3.0,MHK,Consumer Discretionary,Mid Cap,
1667779,Spears Michael P,0.67,1.13,1.01,0.08,0.13,0.13,0.08,0.1,0.2,0.5900000000000001,0.9999999999999999,0.88,0.5900000000000001,1.0299999999999998,0.81,1.0,1.0,1.0,1.0,101475.0,101475.0,101475.0,0.0,1.0,2017.0,2017.0,1.0,PODD,Health Care,Large Cap,
1667819,Quane Alessandrea C.,0.15,0.29,0.17,0.17,0.15,0.06,0.16,0.19,0.02,-0.020000000000000018,0.13999999999999999,0.11000000000000001,-0.010000000000000009,0.09999999999999998,0.15000000000000002,0.0,1.0,0.0,1.0,835.24,835.24,835.24,0.0,1.0,2021.0,2021.0,1.0,AIG,Financials,Large Cap,
1667990,KETCHUM JOHN W,-0.08474795677458177,-0.05982063759532791,-0.09489331841607404,0.024979649370191082,0.19997674213736125,0.12507268082074613,-0.029994185534340315,-0.015043608492447676,-0.06003488679395814,-0.10972760614477285,-0.2597973797326891,-0.21996599923682017,-0.05475377124024146,-0.04477702910288023,-0.0348584316221159,0.3333333333333333,0.0,0.3333333333333333,3.0,39777.38,673716.25,2021148.75,174.0,1.0,2022.0,2023.0,2.0,NEE,Utilities,Large Cap,
1669754,LENTZ MICHAEL E,-0.26,-0.47,-0.49,0.02,-0.02,0.21,0.07,-0.04,0.0,-0.28,-0.44999999999999996,-0.7,-0.33,-0.43,-0.49,0.0,0.0,0.0,1.0,4732.03,4732.03,4732.03,0.0,1.0,2019.0,2019.0,1.0,HST,Real Estate,Large Cap,
1669883,Paine Andrew J III,0.05898506630625989,0.47551737618598117,0.7539949756453711,0.020930355885928443,0.23983084438437666,0.0021144451952919115,0.0016915561562335292,0.27067662246249347,0.0032139566968437056,0.03805471042033144,0.2356865318016045,0.7518805304500792,0.05729351015002636,0.2048407537234877,0.7507810189485274,0.5,0.5,0.5,2.0,6256.7,369878.35,739756.7,2374.0,1.0,2016.0,2023.0,2.0,KEY,Financials,Large Cap,
1670982,Schiffman Glenn,0.07,0.23,0.12,0.17,0.0,0.0,0.24,0.0,0.0,-0.1,0.23,0.12,-0.16999999999999998,0.23,0.12,0.0,0.0,0.0,1.0,116440.0,116440.0,116440.0,0.0,1.0,2023.0,2023.0,1.0,MTCH,Communication Services,Mid Cap,
1671250,BLUME JESSICA L.,0.26,0.27,0.15,0.1,0.06,0.27,0.15,0.15,0.29,0.16,0.21000000000000002,-0.12000000000000002,0.11000000000000001,0.12000000000000002,-0.13999999999999999,1.0,1.0,1.0,1.0,151021.5,151021.5,151021.5,0.0,1.0,2019.0,2019.0,1.0,CNC,Health Care,Large Cap,
1672184,Hankin Michael David,-0.050502547707181364,0.09119399601358227,0.0018196189772713978,0.07054344330827658,0.15229843333162738,0.15801311165131465,0.0828318616952562,0.162504816682483,0.09384014329014222,-0.12104599101545795,-0.0611044373180451,-0.15619349267404325,-0.13333440940243757,-0.07131082066890074,-0.09202052431287082,0.0,0.25,0.0,4.0,50148.0,63649.8775,254599.51,300.0,1.0,2016.0,2018.0,2.0,SWK,Industrials,Large Cap,
1672424,Mendillo Jane L,0.08019346985842109,-0.006675350744196972,0.08624100450575499,0.08342757692882617,0.15337120160584256,0.1795908518225886,0.09351982745734481,0.1969153729526576,0.226350765551261,-0.0032341070704050845,-0.16004655235003953,-0.09334984731683361,-0.013326357598923727,-0.20359072369685458,-0.140109761045506,0.3333333333333333,0.0,0.3333333333333333,3.0,49616.0,49950.93333333333,149852.8,190.0,1.0,2016.0,2017.0,2.0,GM,Consumer Discretionary,Large Cap,
1672532,Woods Thomas D,0.23502414706340552,0.37220906683284,0.5277286181648232,0.12875993145349743,0.0775307680324038,0.1090419068390715,0.20328711637326688,0.13570026483875994,0.1455273407072753,0.10626421560990809,0.29467829880043617,0.4186867113257517,0.03173703069013864,0.23650880199408006,0.3822012774575479,0.6666666666666666,0.3333333333333333,0.6666666666666666,3.0,353250.0,534916.6666666666,1604750.0,1323.0,1.0,2016.0,2023.0,3.0,BAC,Financials,Mega Cap,
1672709,Vounatsos Michel,0.14693082644496192,0.09343666017314779,0.011809034328464151,0.07386679146495266,0.1011198735064375,0.14099507025561336,0.06987961181902987,0.13035685066183297,0.17456324962821076,0.07306403498000925,-0.00768321333328971,-0.12918603592714922,0.07705121462593205,-0.03692019048868518,-0.16275421529974662,0.4,0.2,0.4,5.0,250029.0,553223.4099999999,2766117.05,343.0,1.0,2017.0,2020.0,3.0,BIIB,Health Care,Large Cap,
1672739,Datesh LuAnn,-0.0991206398469078,0.14071584099509937,0.7340524659743988,0.035146560025515375,-0.0345603199234539,0.07485343997448464,-0.03029312005103074,-0.13970687994896927,-0.055732800127576844,-0.1342671998724232,0.17527616091855328,0.6591990259999141,-0.06882751979587706,0.2804227209440686,0.7897852661019756,0.0,0.3333333333333333,0.0,3.0,11853.0,16303.9,48911.7,40.0,1.0,2017.0,2018.0,2.0,ERIE,Financials,Large Cap,
1672787,Ferris Stephanie,-0.2,-0.07,0.17,0.1,0.25,0.41,-0.05,0.11,0.23,-0.30000000000000004,-0.32,-0.23999999999999996,-0.15000000000000002,-0.18,-0.06,0.0,0.0,0.0,1.0,149430.4,149430.4,149430.4,0.0,1.0,2023.0,2023.0,1.0,FIS,Financials,Large Cap,
1673277,Francis Richard D,-0.11,-0.05,0.19,0.06,0.06,0.11,0.02,0.13,0.09,-0.16999999999999998,-0.11,0.08,-0.13,-0.18,0.1,0.0,0.0,0.0,1.0,100465.6,100465.6,100465.6,0.0,1.0,2017.0,2017.0,1.0,MTD,Health Care,Large Cap,
1673333,Vegas Pablo,-0.1374561529276208,-0.03182019115952601,-0.10309211469571561,0.04326750298523239,0.12453942652142198,0.2019955794490428,0.098179808840474,0.2012719235361896,0.137280764638104,-0.1807236559128532,-0.156359617680948,-0.30508769414475845,-0.23563596176809481,-0.2330921146957156,-0.24037287933381962,0.0,0.0,0.0,2.0,362790.0,415658.595,831317.19,555.0,1.0,2016.0,2018.0,2.0,NI,Utilities,Large Cap,
1673401,Duato Joaquin,-0.11,0.44,0.35,0.2,0.29,0.53,-0.17,0.24,0.14,-0.31,0.15000000000000002,-0.18000000000000005,0.06000000000000001,0.2,0.20999999999999996,0.0,1.0,1.0,1.0,25009.16,25009.16,25009.16,0.0,1.0,2020.0,2020.0,1.0,HES,Energy,Large Cap,
1673525,Henderson Jay L,-0.1607703410467844,-0.10705817725390049,-0.06997897065518272,-0.08048127139965632,-0.06363392171196008,-0.019724829843037618,-0.06543114814881522,-0.013074501391501684,-0.023603626040365665,-0.08028906964712808,-0.043424255541940404,-0.0502541408121451,-0.09533919289796917,-0.09398367586239881,-0.04637534461481705,0.0,0.75,0.0,4.0,339494.4,805065.5,3220262.0,614.0,2.0,2016.0,2021.0,3.0,ITW,Industrials,Large Cap,
1673669,Vangolen Glenn M.,-0.27,-0.59,-0.58,0.09,0.11,0.27,-0.03,-0.29,-0.33,-0.36,-0.7,-0.85,-0.24000000000000002,-0.3,-0.24999999999999994,0.0,0.0,0.0,1.0,242650.0,242650.0,242650.0,0.0,1.0,2019.0,2019.0,1.0,OXY,Energy,Large Cap,
1675107,Bodine Bruce M.,0.2,1.12,1.16,0.25,0.41,0.65,0.33,0.58,0.75,-0.04999999999999999,0.7100000000000002,0.5099999999999999,-0.13,0.5400000000000001,0.4099999999999999,0.0,1.0,0.0,1.0,74800.0,74800.0,74800.0,0.0,1.0,2020.0,2020.0,1.0,MOS,Materials,Mid Cap,
1675882,Johnson Daniel L.,1.2967222559647282e+16,1.3775801587317364e+16,1.3530847931208896e+16,0.11937413202899523,0.05264785888889953,0.060929628231472424,0.11551281692179555,0.025760210230370464,0.030559359593938205,1.2967222559647282e+16,1.3775801587317364e+16,1.3530847931208896e+16,1.2967222559647282e+16,1.3775801587317364e+16,1.3530847931208896e+16,0.375,0.5,0.375,8.0,15984.5,69171.7375,553373.9,365.0,1.0,2017.0,2024.0,6.0,FAST,Industrials,Large Cap,
1675902,BONNOT VINCENT P,-0.022761801330020683,0.28491861115066547,0.4976261532477965,0.052707542097131035,0.19088442762141378,0.35428242005104993,0.04314975590783793,0.24176885524282757,0.37221106905353446,-0.07546934342715172,0.09403418352925169,0.1433437331967466,-0.0659115572378586,0.0431497559078379,0.12541508419426206,0.0,0.5,0.0,2.0,11126.0,18820.760000000002,37641.520000000004,617.0,1.0,2018.0,2020.0,2.0,IP,Materials,Large Cap,
1676496,Lund Helge,-0.02,-0.18,-0.45,0.14,0.14,0.07,0.18,0.17,-0.04,-0.16,-0.32,-0.52,-0.19999999999999998,-0.35,-0.41000000000000003,0.0,0.0,0.0,1.0,186984.0,186984.0,186984.0,0.0,1.0,2017.0,2017.0,1.0,SLB,Energy,Large Cap,
